Name,Loan Amount,Annual Income,Credit Score,Employment Length,Loan Term,Debt-to-Income Ratio (DTI),Home Ownership,Purpose of Loan,Interest Rate
Person_1136,197979,430596.0,553.0,2.9,42.0,40.26,Rent,Personal,9.82
Person_1137,1248425,1867906.0,700.0,10.0,31.0,27.51,Own,Car,7.34
Person_1138,798589,999595.0,566.0,5.7,42.0,32.61,Mortgage,Personal,9.72
Person_1139,101745,1916473.0,693.0,10.8,30.0,27.57,Rent,Car,6.62
Person_1140,1469184,1795283.0,683.0,10.7,34.0,27.13,Mortgage,Car,7.37
Person_1141,141865,2942651.0,777.0,14.8,23.0,15.64,Mortgage,Business,5.41
Person_1142,1997436,1633482.0,681.0,12.0,35.0,30.45,Mortgage,Education,7.22
Person_1143,1311466,2502823.0,737.0,12.5,31.0,20.93,Mortgage,Education,6.29
Person_1144,1122200,2822274.0,774.0,17.4,24.0,19.84,Own,Personal,5.43
Person_1145,73321,494358.0,537.0,6.3,50.0,41.29,Own,Car,10.52
Person_1146,453704,1996870.0,690.0,13.0,32.0,24.65,Own,Car,7.35
Person_1147,859006,726701.0,541.0,5.1,46.0,37.76,Own,Home,10.35
Person_1148,1272869,1782369.0,639.0,11.3,38.0,24.79,Own,Education,7.83
Person_1149,977982,976041.0,620.0,5.5,40.0,38.48,Rent,Car,9.25
Person_1150,1881991,1381753.0,611.0,10.1,39.0,29.17,Mortgage,Personal,8.33
Person_1151,236717,1447752.0,615.0,9.2,43.0,30.29,Own,Business,8.68
Person_1152,1078202,590447.0,507.0,4.8,50.0,41.44,Mortgage,Business,10.62
Person_1153,1479551,700850.0,548.0,4.3,47.0,37.33,Own,Education,10.22
Person_1154,233868,1363473.0,600.0,5.8,38.0,29.65,Own,Education,9.07
Person_1155,709792,1306984.0,654.0,7.3,36.0,33.97,Rent,Home,7.87
Person_1156,145257,316908.0,543.0,5.4,51.0,42.52,Mortgage,Education,10.66
Person_1157,638579,2543145.0,730.0,13.9,29.0,20.54,Own,Car,6.68
Person_1158,260176,1852595.0,720.0,11.0,31.0,26.75,Own,Car,6.45
Person_1159,240471,2802573.0,789.0,16.4,24.0,18.68,Rent,Car,5.37
Person_1160,964032,1051563.0,589.0,9.7,45.0,34.34,Mortgage,Car,9.72
Person_1161,522930,1050712.0,546.0,9.1,47.0,30.98,Mortgage,Home,10.48
Person_1162,1935436,1366374.0,673.0,7.7,30.0,31.66,Own,Education,7.49
Person_1163,1841667,841142.0,547.0,4.0,43.0,40.15,Rent,Education,9.65
Person_1164,1617438,437902.0,502.0,7.5,50.0,38.29,Rent,Education,11.15
Person_1165,1574350,2617999.0,772.0,17.6,26.0,19.99,Own,Home,5.69
Person_1166,967559,2771802.0,815.0,15.7,18.0,17.45,Mortgage,Home,4.36
Person_1167,685605,2360231.0,753.0,12.0,28.0,24.62,Own,Car,5.88
Person_1168,1238365,1794441.0,681.0,12.1,33.0,30.71,Mortgage,Home,7.34
Person_1169,439593,510258.0,554.0,4.8,46.0,41.82,Rent,Home,10.4
Person_1170,865131,682450.0,576.0,5.6,44.0,35.47,Own,Personal,10.08
Person_1171,1172262,2098238.0,715.0,13.4,30.0,26.67,Own,Car,7.02
Person_1172,117661,2813531.0,776.0,16.1,24.0,22.33,Own,Car,5.37
Person_1173,618535,1936916.0,686.0,10.1,33.0,28.09,Mortgage,Personal,7.61
Person_1174,1343697,1315770.0,621.0,8.3,37.0,33.42,Mortgage,Education,8.8
Person_1175,1770684,1719598.0,647.0,11.4,39.0,28.01,Rent,Personal,8.04
Person_1176,1465833,2409485.0,725.0,14.4,32.0,23.41,Mortgage,Personal,7.09
Person_1177,316765,2859232.0,741.0,16.2,26.0,21.53,Mortgage,Personal,5.9
Person_1178,1244682,245807.0,514.0,4.9,49.0,42.41,Own,Home,10.99
Person_1179,1357506,1766089.0,647.0,10.3,35.0,26.06,Rent,Personal,8.32
Person_1180,710482,1635986.0,632.0,10.4,37.0,28.77,Rent,Business,8.29
Person_1181,854462,860501.0,580.0,2.3,39.0,38.83,Own,Personal,9.6
Person_1182,919270,1758274.0,694.0,10.2,35.0,29.27,Mortgage,Education,7.38
Person_1183,1969725,828580.0,592.0,7.4,41.0,36.93,Mortgage,Education,9.27
Person_1184,498874,847272.0,544.0,6.0,47.0,35.42,Own,Education,10.33
Person_1185,1661502,738065.0,545.0,5.4,48.0,39.86,Own,Personal,10.2
Person_1186,903499,509963.0,561.0,3.6,46.0,42.78,Mortgage,Car,10.08
Person_1187,1073980,1383493.0,609.0,10.2,37.0,34.4,Rent,Education,8.78
Person_1188,168033,747578.0,561.0,6.7,48.0,40.28,Own,Personal,9.74
Person_1189,680265,1623271.0,663.0,11.1,31.0,29.08,Mortgage,Education,7.73
Person_1190,663157,623915.0,534.0,3.3,44.0,37.47,Own,Home,10.75
Person_1191,1728050,2472476.0,739.0,13.9,27.0,22.11,Rent,Home,5.64
Person_1192,871106,2133690.0,676.0,12.1,29.0,25.44,Rent,Personal,7.18
Person_1193,1265502,1907229.0,669.0,11.1,40.0,30.19,Mortgage,Education,8.3
Person_1194,1669135,2940936.0,790.0,15.5,23.0,20.68,Rent,Education,5.2
Person_1195,910120,1751726.0,633.0,10.3,38.0,29.75,Own,Business,8.22
Person_1196,481734,1043521.0,604.0,8.5,40.0,31.96,Rent,Education,9.19
Person_1197,1471796,2802332.0,769.0,13.2,21.0,16.18,Mortgage,Car,5.31
Person_1198,715627,2706976.0,771.0,17.4,20.0,20.86,Own,Home,4.87
Person_1199,271897,2688009.0,763.0,15.7,23.0,22.31,Rent,Education,5.79
Person_1200,51062,397345.0,558.0,4.4,47.0,40.28,Rent,Car,9.68
Person_1201,1346312,1850870.0,677.0,12.3,32.0,31.65,Rent,Personal,7.46
Person_1202,1673312,1525499.0,634.0,7.8,39.0,28.48,Mortgage,Home,8.43
Person_1203,145462,1692832.0,662.0,9.6,37.0,26.77,Mortgage,Personal,7.8
Person_1204,1498021,2806315.0,781.0,15.5,18.0,18.19,Rent,Education,4.79
Person_1205,1548585,1008062.0,592.0,9.0,43.0,33.73,Own,Personal,9.2
Person_1206,820173,839724.0,575.0,6.4,42.0,37.65,Rent,Home,9.67
Person_1207,622203,867538.0,563.0,7.2,42.0,35.51,Own,Personal,9.37
Person_1208,1365352,613151.0,539.0,4.7,44.0,35.47,Own,Personal,9.83
Person_1209,1727456,2213338.0,683.0,13.5,29.0,26.45,Mortgage,Personal,7.0
Person_1210,708956,878387.0,613.0,8.7,41.0,32.74,Rent,Car,8.98
Person_1211,1470499,2262624.0,691.0,14.3,26.0,22.1,Mortgage,Car,6.56
Person_1212,1497960,651069.0,542.0,5.5,50.0,34.99,Rent,Education,10.47
Person_1213,1730963,2147175.0,690.0,13.4,30.0,25.66,Own,Personal,7.29
Person_1214,581849,267359.0,536.0,4.5,44.0,41.94,Mortgage,Car,10.28
Person_1215,517010,2500612.0,734.0,14.8,25.0,26.01,Mortgage,Home,5.83
Person_1216,1705016,2242749.0,739.0,14.4,25.0,26.24,Mortgage,Home,5.93
Person_1217,1747900,1525831.0,629.0,11.0,40.0,33.52,Own,Personal,8.66
Person_1218,436193,984681.0,595.0,7.0,44.0,35.91,Mortgage,Education,9.52
Person_1219,76734,486305.0,523.0,5.6,43.0,37.71,Rent,Car,10.31
Person_1220,973875,1105352.0,644.0,7.2,41.0,34.55,Rent,Car,8.47
Person_1221,76069,1091255.0,576.0,6.5,44.0,35.6,Own,Car,9.73
Person_1222,1833841,2160022.0,712.0,12.3,30.0,26.54,Mortgage,Education,6.72
Person_1223,587198,2626609.0,765.0,14.7,29.0,20.14,Rent,Business,5.41
Person_1224,1434199,2478598.0,746.0,12.0,29.0,23.34,Mortgage,Car,5.86
Person_1225,520951,617230.0,549.0,6.5,49.0,36.66,Rent,Personal,10.63
Person_1226,131264,1853172.0,673.0,7.7,31.0,25.71,Own,Car,7.59
Person_1227,73275,2081397.0,699.0,15.6,30.0,23.58,Rent,Car,7.39
Person_1228,646562,611377.0,549.0,7.3,49.0,38.63,Rent,Business,10.15
Person_1229,1573241,1880664.0,697.0,11.0,30.0,25.2,Rent,Personal,6.89
Person_1230,412920,2678843.0,801.0,15.0,21.0,19.78,Own,Personal,5.05
Person_1231,241076,962557.0,576.0,7.4,44.0,37.34,Rent,Personal,10.18
Person_1232,1292629,1273078.0,590.0,7.7,42.0,30.78,Own,Car,9.04
Person_1233,1052163,235757.0,513.0,3.9,54.0,40.83,Own,Car,11.1
Person_1234,1808489,2919713.0,833.0,16.0,22.0,18.68,Rent,Home,4.29
Person_1235,622735,782933.0,553.0,6.1,43.0,37.58,Mortgage,Business,9.57
Person_1236,962826,521199.0,576.0,5.2,43.0,38.36,Rent,Personal,9.09
Person_1237,649991,1368391.0,661.0,7.3,34.0,33.58,Own,Personal,7.64
Person_1238,912522,1126502.0,592.0,7.8,44.0,35.29,Mortgage,Home,9.3
Person_1239,853692,1611746.0,663.0,10.3,36.0,32.17,Rent,Car,8.0
Person_1240,1211157,2629488.0,785.0,15.0,18.0,20.89,Rent,Home,4.75
Person_1241,1364532,2478701.0,730.0,13.8,32.0,21.34,Rent,Home,6.55
Person_1242,471240,2465125.0,732.0,15.4,28.0,21.12,Rent,Car,6.28
Person_1243,1812592,946631.0,574.0,6.5,43.0,36.28,Rent,Education,9.58
Person_1244,952580,229092.0,494.0,3.9,53.0,41.14,Mortgage,Business,11.4
Person_1245,994789,1118746.0,589.0,9.4,43.0,33.04,Rent,Education,9.77
Person_1246,1059940,857191.0,552.0,6.4,47.0,35.55,Own,Education,10.11
Person_1247,166421,2610017.0,751.0,15.0,23.0,19.86,Own,Business,5.51
Person_1248,575893,2587807.0,733.0,14.5,26.0,21.82,Mortgage,Education,6.24
Person_1249,1562950,2369934.0,731.0,15.1,35.0,20.48,Own,Car,6.58
Person_1250,122303,1083435.0,568.0,7.3,43.0,35.09,Mortgage,Education,9.96
Person_1251,208211,2090576.0,705.0,13.9,32.0,27.09,Own,Education,7.06
Person_1252,1044653,2139309.0,720.0,12.4,28.0,24.15,Mortgage,Education,6.4
Person_1253,237210,407580.0,492.0,3.4,47.0,44.19,Rent,Car,10.85
Person_1254,1884813,969032.0,595.0,7.9,42.0,35.51,Own,Home,9.31
Person_1255,912557,1872992.0,702.0,10.9,26.0,24.5,Own,Personal,6.57
Person_1256,194990,747952.0,541.0,6.8,53.0,36.83,Mortgage,Business,10.45
Person_1257,1257094,2023948.0,726.0,8.6,29.0,26.44,Mortgage,Business,6.65
Person_1258,174040,364244.0,536.0,4.3,46.0,41.62,Mortgage,Car,10.21
Person_1259,718406,676857.0,544.0,5.1,51.0,37.5,Own,Personal,10.14
Person_1260,1621714,1312916.0,620.0,7.3,37.0,30.46,Mortgage,Education,8.67
Person_1261,468034,1860100.0,687.0,10.5,34.0,25.55,Rent,Business,7.05
Person_1262,806254,211017.0,514.0,2.8,49.0,40.75,Mortgage,Education,10.39
Person_1263,1083255,2071621.0,708.0,12.1,25.0,24.78,Rent,Car,6.8
Person_1264,840756,2851788.0,756.0,14.1,25.0,16.86,Rent,Car,5.84
Person_1265,1961331,2568787.0,750.0,14.9,29.0,20.12,Mortgage,Car,6.35
Person_1266,845543,409720.0,504.0,6.2,50.0,41.65,Rent,Home,10.78
Person_1267,1005614,2418222.0,729.0,14.2,30.0,26.19,Rent,Car,6.69
Person_1268,590677,2000493.0,672.0,12.9,31.0,28.03,Rent,Education,7.21
Person_1269,1745041,2559664.0,731.0,15.8,24.0,24.27,Mortgage,Home,5.93
Person_1270,1402147,2332162.0,747.0,15.0,25.0,25.59,Mortgage,Education,5.9
Person_1271,1047083,1895625.0,701.0,13.7,34.0,29.09,Rent,Car,6.66
Person_1272,1782682,978928.0,601.0,6.5,37.0,34.71,Own,Home,8.61
Person_1273,1221459,2162160.0,684.0,11.7,34.0,25.4,Rent,Personal,7.88
Person_1274,1841822,1934872.0,677.0,12.5,33.0,26.25,Mortgage,Car,7.31
Person_1275,812501,1851722.0,699.0,12.1,31.0,27.37,Rent,Home,7.68
Person_1276,437952,2888445.0,781.0,17.0,22.0,18.94,Rent,Home,5.0
Person_1277,162221,237493.0,561.0,6.0,39.0,43.25,Mortgage,Home,9.32
Person_1278,1080117,2831732.0,780.0,15.7,22.0,20.15,Mortgage,Business,5.7
Person_1279,849666,2980877.0,791.0,17.0,18.0,17.68,Own,Home,4.88
Person_1280,310669,2820390.0,765.0,14.5,21.0,19.51,Rent,Personal,5.67
Person_1281,809224,1350311.0,628.0,11.5,39.0,33.03,Rent,Car,8.05
Person_1282,889873,1795776.0,666.0,10.5,36.0,29.63,Rent,Car,7.65
Person_1283,575134,2268535.0,731.0,12.7,28.0,21.15,Own,Car,5.93
Person_1284,1633818,831581.0,593.0,6.0,44.0,34.51,Own,Home,9.15
Person_1285,1439959,1886519.0,663.0,10.5,34.0,29.72,Rent,Car,7.59
Person_1286,294761,821747.0,546.0,5.5,47.0,36.63,Mortgage,Personal,10.21
Person_1287,882946,2695902.0,722.0,14.4,32.0,19.63,Rent,Business,6.7
Person_1288,924668,1481258.0,648.0,7.7,40.0,30.5,Rent,Personal,8.1
Person_1289,1982587,628886.0,532.0,4.5,46.0,37.9,Rent,Business,10.58
Person_1290,187541,429171.0,491.0,7.0,58.0,41.28,Mortgage,Car,11.25
Person_1291,997609,367558.0,536.0,5.2,44.0,38.48,Own,Education,10.23
Person_1292,1927109,1183061.0,659.0,9.2,35.0,33.66,Own,Business,7.96
Person_1293,114323,496412.0,540.0,6.3,47.0,40.07,Rent,Personal,10.23
Person_1294,666210,2404490.0,747.0,16.0,27.0,23.8,Rent,Personal,5.98
Person_1295,1287715,2771703.0,768.0,13.2,29.0,20.27,Rent,Education,5.69
Person_1296,1279024,2585632.0,746.0,13.1,27.0,22.47,Mortgage,Business,5.71
Person_1297,1799523,1543679.0,663.0,8.7,38.0,29.34,Rent,Business,8.16
Person_1298,1004480,2441530.0,728.0,13.3,30.0,20.8,Mortgage,Personal,6.32
Person_1299,285659,2474406.0,742.0,13.7,28.0,27.32,Rent,Business,6.14
Person_1300,439678,2895563.0,785.0,15.5,21.0,18.14,Rent,Education,5.2
Person_1301,904016,1698118.0,646.0,10.7,38.0,28.77,Rent,Business,8.27
Person_1302,1203113,2000831.0,710.0,11.9,31.0,27.87,Own,Business,6.87
Person_1303,914909,1794362.0,666.0,10.0,32.0,31.5,Rent,Education,7.66
Person_1304,291983,2268710.0,701.0,10.4,36.0,23.1,Rent,Car,7.38
Person_1305,1665397,2324349.0,733.0,12.1,23.0,21.71,Rent,Business,5.33
Person_1306,838260,2973231.0,768.0,15.7,23.0,15.59,Rent,Personal,5.93
Person_1307,1100493,1207705.0,612.0,7.9,39.0,36.59,Mortgage,Home,9.07
Person_1308,332762,2405927.0,730.0,12.3,27.0,20.92,Mortgage,Personal,5.8
Person_1309,1655118,1046056.0,617.0,6.8,43.0,34.75,Rent,Personal,8.96
Person_1310,836275,2982540.0,797.0,15.0,24.0,16.04,Mortgage,Car,5.29
Person_1311,1466012,516790.0,542.0,4.8,49.0,36.5,Rent,Car,10.39
Person_1312,1608506,2116195.0,718.0,11.1,25.0,24.93,Rent,Personal,6.14
Person_1313,621650,245712.0,543.0,2.6,48.0,39.88,Mortgage,Business,10.4
Person_1314,332272,2696641.0,770.0,13.5,25.0,19.09,Mortgage,Personal,5.83
Person_1315,435925,533964.0,544.0,4.9,45.0,43.26,Rent,Business,10.0
Person_1316,816641,2422494.0,705.0,12.7,31.0,23.7,Own,Education,6.99
Person_1317,764743,1864092.0,655.0,12.4,33.0,29.56,Rent,Education,7.79
Person_1318,639833,536497.0,538.0,5.6,50.0,40.88,Rent,Car,10.57
Person_1319,1180756,687707.0,547.0,5.7,43.0,37.71,Own,Home,10.02
Person_1320,1710822,292091.0,517.0,2.9,45.0,40.47,Mortgage,Home,10.58
Person_1321,453081,1596634.0,651.0,10.5,34.0,30.52,Own,Car,7.97
Person_1322,969723,1430478.0,644.0,10.1,37.0,31.8,Rent,Education,7.72
Person_1323,351953,1093150.0,598.0,7.8,42.0,33.26,Mortgage,Car,9.02
Person_1324,428892,2707495.0,770.0,17.2,20.0,20.64,Own,Education,5.64
Person_1325,55287,2511712.0,742.0,14.8,29.0,20.67,Own,Business,6.37
Person_1326,1356241,735827.0,525.0,7.1,49.0,37.16,Rent,Education,10.66
Person_1327,1107088,1132196.0,585.0,8.0,39.0,33.39,Own,Education,8.91
Person_1328,706702,2249736.0,712.0,13.9,31.0,21.82,Rent,Education,7.13
Person_1329,1554868,1524054.0,618.0,8.7,38.0,25.95,Mortgage,Home,9.08
Person_1330,1207448,621743.0,565.0,4.9,45.0,36.61,Own,Education,9.79
Person_1331,1870618,1763482.0,697.0,11.2,27.0,32.18,Mortgage,Personal,6.81
Person_1332,143070,1830872.0,697.0,11.5,30.0,27.37,Mortgage,Business,6.86
Person_1333,1702631,1725068.0,658.0,11.2,34.0,30.46,Rent,Home,7.77
Person_1334,672117,1610038.0,681.0,11.4,35.0,25.66,Own,Personal,7.45
Person_1335,994118,619924.0,556.0,3.7,45.0,36.49,Mortgage,Home,9.85
Person_1336,1528050,1914796.0,675.0,10.2,34.0,24.55,Own,Home,7.24
Person_1337,1061293,2183518.0,696.0,13.0,30.0,24.52,Own,Personal,7.36
Person_1338,1140654,2364452.0,720.0,12.7,29.0,28.2,Own,Car,6.64
Person_1339,1467008,591407.0,542.0,9.5,47.0,39.67,Own,Car,9.91
Person_1340,657812,1007274.0,595.0,7.9,45.0,38.53,Mortgage,Education,9.23
Person_1341,277645,2335896.0,726.0,13.3,26.0,23.1,Own,Personal,6.47
Person_1342,1635083,578226.0,549.0,4.6,43.0,41.6,Rent,Education,9.87
Person_1343,836667,2616738.0,760.0,14.1,28.0,25.31,Rent,Car,6.1
Person_1344,1403649,2164078.0,730.0,12.7,32.0,24.88,Own,Personal,6.39
Person_1345,1225885,2907430.0,799.0,16.2,21.0,17.56,Own,Personal,4.87
Person_1346,1428164,2156678.0,676.0,12.0,31.0,22.53,Rent,Personal,7.45
Person_1347,1762503,2666213.0,705.0,14.6,29.0,20.12,Own,Education,7.0
Person_1348,938266,2532127.0,761.0,16.0,25.0,22.07,Mortgage,Home,5.68
Person_1349,1562584,2825090.0,744.0,17.4,27.0,23.42,Own,Home,6.03
Person_1350,1819377,2866557.0,771.0,16.2,25.0,16.41,Own,Home,5.82
Person_1351,396699,2126252.0,679.0,10.8,28.0,25.54,Mortgage,Personal,6.98
Person_1352,1434418,2274278.0,681.0,13.8,34.0,20.51,Own,Car,6.99
Person_1353,436594,2218852.0,722.0,14.8,29.0,23.77,Mortgage,Education,6.74
Person_1354,822608,989622.0,605.0,8.9,45.0,35.92,Mortgage,Education,9.66
Person_1355,1759351,2345265.0,712.0,14.4,27.0,24.55,Rent,Car,6.97
Person_1356,1790095,339861.0,473.0,5.9,59.0,42.11,Rent,Home,12.2
Person_1357,1142501,1280701.0,607.0,8.6,38.0,33.56,Own,Business,8.75
Person_1358,1094027,1478343.0,646.0,10.2,39.0,32.21,Rent,Car,7.89
Person_1359,187023,2689296.0,729.0,14.2,30.0,20.63,Own,Home,6.52
Person_1360,1185964,890778.0,583.0,7.1,41.0,34.06,Own,Personal,9.66
Person_1361,582295,378157.0,529.0,6.0,47.0,36.9,Rent,Car,10.11
Person_1362,1356378,1953897.0,697.0,10.9,35.0,25.83,Rent,Home,6.97
Person_1363,1533624,2640395.0,756.0,13.8,24.0,20.69,Own,Education,5.81
Person_1364,108596,2550959.0,725.0,14.5,31.0,24.25,Own,Business,6.25
Person_1365,998027,811709.0,596.0,6.1,42.0,36.64,Own,Business,8.95
Person_1366,401005,1965018.0,683.0,12.5,37.0,26.43,Mortgage,Business,7.57
Person_1367,1878130,2041903.0,693.0,11.5,33.0,26.93,Own,Home,7.25
Person_1368,923172,1429959.0,615.0,11.4,40.0,30.93,Own,Home,8.97
Person_1369,1638388,944854.0,576.0,5.3,48.0,37.3,Own,Personal,9.62
Person_1370,572244,2368169.0,709.0,15.1,31.0,27.28,Rent,Business,6.53
Person_1371,1511074,2842800.0,770.0,14.8,24.0,23.59,Rent,Education,5.65
Person_1372,729290,2799546.0,803.0,13.3,20.0,19.77,Mortgage,Business,4.55
Person_1373,549097,1863229.0,649.0,11.5,34.0,28.38,Own,Car,7.93
Person_1374,699789,1858332.0,643.0,10.9,35.0,30.91,Own,Car,7.82
Person_1375,1905619,457137.0,566.0,3.3,46.0,39.62,Own,Education,9.55
Person_1376,1246632,1549651.0,641.0,7.7,37.0,31.79,Own,Home,8.21
Person_1377,1112636,1304399.0,607.0,8.6,38.0,30.29,Own,Business,8.74
Person_1378,1836921,1024464.0,614.0,8.5,36.0,34.37,Own,Car,8.48
Person_1379,1575848,971279.0,576.0,7.8,45.0,37.77,Rent,Education,9.88
Person_1380,1617121,1267383.0,654.0,8.5,34.0,31.45,Mortgage,Personal,7.89
Person_1381,879735,863431.0,591.0,7.2,38.0,36.13,Rent,Car,9.07
Person_1382,1288855,777701.0,559.0,6.1,41.0,33.99,Rent,Car,9.56
Person_1383,780406,2978661.0,830.0,14.6,18.0,22.04,Rent,Business,3.73
Person_1384,1783223,1788404.0,657.0,9.1,35.0,30.88,Mortgage,Home,7.8
Person_1385,1138287,2005148.0,705.0,11.6,29.0,26.85,Own,Car,6.45
Person_1386,1241602,1318824.0,628.0,8.5,37.0,33.45,Mortgage,Car,8.66
Person_1387,385484,452515.0,562.0,5.7,43.0,40.75,Rent,Business,9.82
Person_1388,515317,1359070.0,657.0,9.8,36.0,34.86,Rent,Home,8.31
Person_1389,1039024,809723.0,572.0,7.1,43.0,35.82,Rent,Personal,9.67
Person_1390,268134,744075.0,550.0,5.7,41.0,38.89,Rent,Personal,9.84
Person_1391,1201550,483126.0,548.0,3.1,46.0,41.85,Own,Personal,9.53
Person_1392,1248222,2547920.0,731.0,14.9,29.0,24.19,Rent,Personal,6.58
Person_1393,1500976,2844046.0,814.0,16.4,18.0,14.67,Rent,Home,4.23
Person_1394,1248744,2176230.0,710.0,9.7,32.0,23.79,Own,Personal,6.64
Person_1395,1690592,972783.0,581.0,6.0,47.0,33.4,Rent,Business,9.93
Person_1396,739376,2409375.0,734.0,12.9,27.0,23.27,Own,Business,6.45
Person_1397,1634110,1819800.0,645.0,11.2,39.0,24.05,Mortgage,Business,8.22
Person_1398,488774,1126097.0,584.0,6.8,45.0,30.02,Own,Personal,9.65
Person_1399,561937,2183438.0,732.0,12.7,30.0,29.27,Rent,Business,6.58
Person_1400,461597,1199647.0,597.0,7.9,46.0,34.71,Own,Business,9.56
Person_1401,964228,583609.0,528.0,5.1,49.0,39.06,Rent,Education,10.33
Person_1402,1003959,2063082.0,707.0,11.3,32.0,26.7,Rent,Personal,6.72
Person_1403,142263,2710963.0,784.0,14.4,24.0,20.64,Mortgage,Business,4.96
Person_1404,971522,2865634.0,790.0,14.5,22.0,21.0,Rent,Home,5.1
Person_1405,1634166,1953313.0,705.0,12.1,30.0,25.66,Rent,Business,6.82
Person_1406,903938,2586149.0,733.0,15.3,27.0,21.81,Rent,Education,5.77
Person_1407,1664021,2448885.0,706.0,13.0,29.0,23.08,Own,Home,6.65
Person_1408,1677781,1772088.0,697.0,12.7,35.0,26.41,Rent,Home,7.46
Person_1409,1322386,2940164.0,777.0,15.8,22.0,20.91,Rent,Car,5.46
Person_1410,1195222,1486353.0,634.0,11.4,33.0,30.09,Rent,Education,8.55
Person_1411,395266,2464719.0,762.0,13.2,26.0,24.52,Mortgage,Education,5.64
Person_1412,1909527,1262279.0,628.0,5.9,32.0,33.16,Mortgage,Business,7.89
Person_1413,1588601,1170584.0,617.0,8.5,37.0,36.99,Own,Education,8.65
Person_1414,530703,1103923.0,644.0,8.0,40.0,32.22,Mortgage,Home,8.43
Person_1415,1024323,1861342.0,663.0,11.3,35.0,25.56,Mortgage,Home,7.37
Person_1416,393054,1019593.0,611.0,6.5,44.0,33.22,Own,Business,9.03
Person_1417,956862,2673592.0,758.0,15.0,18.0,20.94,Mortgage,Home,5.27
Person_1418,1956332,2535563.0,748.0,13.7,27.0,24.95,Rent,Business,5.98
Person_1419,1366128,1651508.0,686.0,9.9,33.0,32.73,Rent,Car,7.43
Person_1420,1157955,1224603.0,623.0,9.3,41.0,28.63,Rent,Education,8.46
Person_1421,1123629,2868538.0,787.0,16.1,29.0,19.48,Mortgage,Education,5.92
Person_1422,1501238,2279368.0,739.0,13.9,23.0,17.67,Own,Education,6.02
Person_1423,1754858,1579641.0,641.0,9.6,36.0,31.76,Mortgage,Car,8.02
Person_1424,148723,891898.0,563.0,6.3,47.0,38.38,Own,Education,9.85
Person_1425,625644,824860.0,552.0,5.0,44.0,36.64,Rent,Car,9.79
Person_1426,1371509,1216783.0,573.0,7.8,46.0,33.49,Own,Car,9.16
Person_1427,1982728,1517933.0,683.0,5.5,30.0,30.85,Rent,Business,6.99
Person_1428,903088,2472447.0,715.0,13.3,30.0,20.85,Mortgage,Personal,6.9
Person_1429,1929036,2126663.0,698.0,12.4,28.0,26.29,Mortgage,Personal,6.92
Person_1430,1949492,985786.0,584.0,7.9,46.0,34.86,Own,Business,9.88
Person_1431,1130730,2627667.0,758.0,14.4,17.0,22.93,Mortgage,Business,5.64
Person_1432,1312518,1316850.0,638.0,9.1,38.0,32.23,Own,Business,8.45
Person_1433,314480,2563430.0,763.0,11.8,28.0,19.91,Mortgage,Education,5.82
Person_1434,1464397,2126436.0,691.0,12.4,28.0,22.35,Mortgage,Home,7.02
Person_1435,1952787,763889.0,564.0,4.0,39.0,33.53,Mortgage,Business,9.51
Person_1436,331173,2108897.0,706.0,10.9,31.0,28.2,Own,Car,6.32
Person_1437,895633,477834.0,534.0,4.5,51.0,38.82,Own,Personal,10.56
Person_1438,1130841,1512629.0,674.0,11.2,32.0,31.43,Own,Education,7.87
Person_1439,1463636,1590752.0,659.0,10.4,37.0,33.64,Mortgage,Home,7.34
Person_1440,1341898,736350.0,579.0,6.0,44.0,36.37,Rent,Personal,9.35
Person_1441,1084057,537530.0,558.0,5.0,47.0,37.96,Own,Personal,9.7
Person_1442,1273520,1938667.0,707.0,10.7,29.0,26.79,Rent,Personal,6.99
Person_1443,1669061,1384801.0,632.0,8.3,41.0,31.92,Own,Car,8.26
Person_1444,1546972,2906421.0,754.0,16.6,27.0,22.43,Own,Car,6.26
Person_1445,1253358,828758.0,582.0,4.7,42.0,39.82,Rent,Car,9.3
Person_1446,1783422,1932141.0,670.0,12.3,33.0,28.35,Rent,Home,7.22
Person_1447,1170483,288887.0,509.0,3.4,48.0,44.28,Mortgage,Personal,10.76
Person_1448,252967,1035544.0,606.0,8.4,36.0,34.54,Rent,Business,8.8
Person_1449,1949443,2439164.0,758.0,15.1,26.0,23.31,Own,Home,5.93
Person_1450,1401351,2094018.0,700.0,10.2,30.0,25.1,Rent,Car,6.87
Person_1451,1489758,486629.0,546.0,4.1,45.0,37.08,Rent,Car,10.28
Person_1452,1855468,2910739.0,814.0,15.0,21.0,21.02,Rent,Car,4.38
Person_1453,1380823,2814689.0,775.0,13.4,29.0,20.51,Rent,Education,5.32
Person_1454,114772,2140592.0,756.0,11.2,22.0,25.34,Mortgage,Personal,5.58
Person_1455,176108,2691435.0,770.0,18.1,23.0,20.51,Own,Business,5.28
Person_1456,1112958,2537643.0,708.0,15.1,31.0,18.84,Own,Personal,7.19
Person_1457,1182867,1834461.0,688.0,13.5,37.0,26.0,Own,Home,6.99
Person_1458,413339,2554960.0,752.0,15.5,26.0,22.38,Mortgage,Education,5.78
Person_1459,1757692,2214601.0,737.0,11.9,31.0,23.6,Rent,Home,6.52
Person_1460,1381329,2016418.0,705.0,11.5,34.0,25.94,Own,Car,7.09
Person_1461,197550,958271.0,584.0,7.8,45.0,35.36,Own,Car,9.86
